topic_id,specialty,sample_id,prompt_id,prompt,abstract,model,backend,temperature,top_p,timestamp,error
T05,obstetrics_gynecology,15,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Routine episiotomy in vaginal childbirth
PICO:
  Population: women undergoing vaginal childbirth
  Intervention: routine episiotomy
  Comparator: restrictive (selective) episiotomy
  Outcome: perineal trauma and maternal outcomes

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Historically, routine episiotomy was widely performed during vaginal childbirth under the premise that a controlled surgical incision prevents severe spontaneous perineal trauma, protects pelvic floor function, and reduces fetal morbidity. However, evolving clinical paradigms have questioned this prophylactic approach, suggesting it may paradoxically increase maternal morbidity. The current evidence base relies predominantly on comprehensive systematic reviews and meta-analyses of randomized controlled trials comparing routine or liberal episiotomy against a restrictive or selective episiotomy policy in women anticipating unassisted or instrument-assisted vaginal birth. These syntheses evaluate primary outcomes including severe perineal trauma (third- and fourth-degree lacerations) and secondary maternal morbidities such as anterior perineal trauma, postpartum pain, and dyspareunia. Pooled data from these trials demonstrate that a restrictive episiotomy policy confers significant maternal benefits over routine use. Specifically, restrictive episiotomy is associated with a clinically significant reduction in the incidence of severe perineal trauma compared to routine episiotomy (relative risk [RR] 0.70, 95% confidence interval [CI] 0.52 to 0.94). Furthermore, routine episiotomy inherently guarantees perineal trauma, whereas a restrictive approach significantly increases the likelihood of an intact perineum. Conversely, restrictive episiotomy is associated with a higher incidence of anterior perineal trauma (RR 1.84, 95% CI 1.36 to 2.49); however, these lacerations are generally minor and carry less long-term morbidity than severe posterior tears. Evidence indicates no significant differences between the policies regarding long-term dyspareunia, urinary incontinence, or severe postpartum pain. The routine use of episiotomy during vaginal childbirth lacks empirical support and offers no protective benefit against severe perineal injury. A restrictive policy is clinically superior, significantly reducing severe third- and fourth-degree perineal lacerations while minimizing unnecessary surgical interventions, thereby optimizing overall maternal outcomes.",gemini-3-pro-preview,gemini,0.7,1.0,1777936909.555098,
T05,obstetrics_gynecology,10,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Routine episiotomy in vaginal childbirth
PICO:
  Population: women undergoing vaginal childbirth
  Intervention: routine episiotomy
  Comparator: restrictive (selective) episiotomy
  Outcome: perineal trauma and maternal outcomes

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Historically, routine episiotomy was widely advocated during vaginal childbirth under the premise that a controlled surgical incision would prevent severe, irregular perineal lacerations and subsequent pelvic floor dysfunction. However, this practice has been increasingly challenged, prompting the need to evaluate whether a routine episiotomy policy confers maternal benefits compared to a restrictive, or selective, approach. The current evidence base is predominantly founded on comprehensive systematic reviews and meta-analyses of randomized controlled trials encompassing thousands of women undergoing vaginal childbirth. These analyses compare the outcomes of a policy of routine episiotomy against a restrictive policy, where the procedure is performed only for specific maternal or fetal indications. The aggregated data demonstrate clear clinical advantages for the restrictive approach. Specifically, a restrictive episiotomy policy is associated with a statistically significant reduction in the incidence of severe perineal trauma, including third- and fourth-degree lacerations, compared to routine use (risk ratio [RR] 0.70, 95% confidence interval [CI] 0.52 to 0.94). Furthermore, women managed with a restrictive policy are significantly more likely to experience an intact perineum (RR 1.32, 95% CI 1.16 to 1.50) and require less perineal suturing overall (RR 0.71, 95% CI 0.61 to 0.81). Although a restrictive policy is associated with an increased risk of anterior perineal trauma (RR 1.84, 95% CI 1.61 to 2.10), these lacerations are generally associated with far less morbidity than severe posterior tears. There are no significant differences between the two policies regarding long-term dyspareunia, urinary incontinence, or severe perineal pain. In conclusion, the current high-quality evidence does not support the routine use of episiotomy in vaginal childbirth. A restrictive episiotomy policy is clinically superior, safely reducing the risk of severe perineal trauma and the need for surgical repair without compromising long-term maternal pelvic health.",gemini-3-pro-preview,gemini,0.7,1.0,1777936910.263999,
T05,obstetrics_gynecology,21,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Routine episiotomy in vaginal childbirth
PICO:
  Population: women undergoing vaginal childbirth
  Intervention: routine episiotomy
  Comparator: restrictive (selective) episiotomy
  Outcome: perineal trauma and maternal outcomes

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Historically, routine episiotomy was advocated during vaginal childbirth under the premise that a controlled surgical incision prevents severe spontaneous perineal lacerations and protects long-term pelvic floor function. However, evolving clinical paradigms have challenged this practice, prompting extensive evaluation of whether a routine episiotomy policy confers maternal benefit compared to a restrictive, or selective, approach. The current evidence base is predominantly informed by comprehensive systematic reviews and meta-analyses of randomized controlled trials encompassing tens of thousands of women undergoing vaginal delivery. These studies systematically compare the implementation of routine episiotomy against restrictive episiotomy, where the procedure is performed exclusively for specific fetal or maternal indications. Pooled data demonstrate that a restrictive episiotomy policy is significantly more protective against severe maternal morbidity. Specifically, restrictive use is associated with a reduced risk of severe perineal trauma, including third- and fourth-degree obstetric anal sphincter injuries, compared to routine use (relative risk [RR] 0.70, 95% confidence interval [CI] 0.52 to 0.94). Furthermore, women managed with a restrictive approach are significantly more likely to experience an intact perineum. Conversely, routine episiotomy is associated with a decreased incidence of anterior perineal trauma (RR 1.84, 95% CI 1.61 to 2.10 for restrictive versus routine policies), though such anterior lacerations are generally clinically benign and carry substantially less morbidity than posterior sphincter injuries. Evidence indicates no significant differences between the two policies regarding long-term maternal outcomes such as dyspareunia, urinary incontinence, or pelvic organ prolapse. Ultimately, the routine use of episiotomy during vaginal childbirth is not supported by current evidence. Adopting a restrictive episiotomy policy optimizes maternal outcomes by significantly reducing the incidence of severe perineal trauma without increasing the risk of long-term pelvic floor dysfunction, thereby representing the evidence-based standard of care in modern obstetrics.",gemini-3-pro-preview,gemini,0.7,1.0,1777936915.909068,
T05,obstetrics_gynecology,25,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Routine episiotomy in vaginal childbirth
PICO:
  Population: women undergoing vaginal childbirth
  Intervention: routine episiotomy
  Comparator: restrictive (selective) episiotomy
  Outcome: perineal trauma and maternal outcomes

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Historically, routine episiotomy was widely advocated during vaginal childbirth under the premise that a controlled surgical incision would prevent severe spontaneous perineal tears, protect the pelvic floor, and reduce fetal morbidity. However, the exact maternal benefits and potential harms of this prophylactic procedure have been increasingly scrutinized, leading to a shift toward evaluating a restrictive or selective approach. The current evidence base is primarily informed by comprehensive systematic reviews and meta-analyses of randomized controlled trials comparing routine episiotomy policies with restrictive episiotomy protocols in women undergoing unassisted or instrument-assisted vaginal childbirth. These reviews aggregate data from thousands of parturients to evaluate maternal outcomes, specifically the incidence of severe perineal trauma, anterior tearing, and long-term pelvic floor morbidity. Pooled data from these trials demonstrate that a restrictive episiotomy policy is associated with a significant reduction in severe (third- and fourth-degree) perineal trauma compared to routine episiotomy (relative risk [RR] 0.70, 95% confidence interval [CI] 0.52 to 0.94). Furthermore, women managed with a restrictive approach experience fewer posterior perineal traumas and a higher likelihood of an intact perineum. Conversely, restrictive episiotomy is associated with an increased risk of anterior perineal trauma (RR 1.84, 95% CI 1.61 to 2.10), though these tears are generally minor and carry less long-term morbidity. There are no statistically significant differences between the two policies regarding the incidence of severe perineal pain, dyspareunia, or urinary incontinence at long-term follow-up. In conclusion, the current evidence does not support the practice of routine episiotomy for women undergoing vaginal childbirth. A restrictive policy is clinically superior, significantly reducing the risk of severe perineal trauma without increasing the incidence of long-term pelvic floor dysfunction or severe pain. Consequently, clinical guidelines universally recommend that episiotomy be performed only on selective clinical indications rather than as a routine prophylactic measure.",gemini-3-pro-preview,gemini,0.7,1.0,1777936929.192896,
T10,pediatrics,5,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Antibiotics for acute otitis media in children
PICO:
  Population: children with acute otitis media
  Intervention: antibiotic treatment
  Comparator: placebo / watchful waiting
  Outcome: pain at 2 to 7 days

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Acute otitis media is one of the most frequent childhood infections and a leading driver of paediatric antibiotic prescriptions. Given the rising global threat of antimicrobial resistance and the generally self-limiting nature of the condition, determining the definitive clinical benefit of antibiotics compared to conservative management is imperative. The contemporary evidence base relies on comprehensive systematic reviews and meta-analyses of randomised controlled trials evaluating the efficacy of antimicrobial therapy versus placebo or watchful waiting in children presenting with acute otitis media. Researchers have pooled data across multiple clinical settings to assess symptomatic resolution, predominantly focusing on the incidence of ear pain between two and seven days post-presentation, alongside the frequency of adverse events. Synthesised data demonstrate that the majority of children experience spontaneous symptomatic resolution within a few days, regardless of the intervention. However, the administration of antibiotics confers a modest but statistically significant reduction in the proportion of children experiencing pain at two to seven days compared to placebo or expectant management (relative risk 0.70, 95% confidence interval 0.57 to 0.86). This translates to a number needed to treat of approximately 14 to prevent one additional child from experiencing ongoing pain. Conversely, antibiotic use is associated with a significantly increased risk of adverse effects, including diarrhoea, vomiting, and cutaneous eruptions. While antibiotics provide a marginal analgesic benefit for acute otitis media between two and seven days, this small clinical advantage must be carefully weighed against the likelihood of drug-related adverse events and the broader public health implications of antimicrobial resistance. Consequently, current evidence strongly supports an initial strategy of watchful waiting for the majority of children, reserving immediate antibiotic therapy for those with severe systemic symptoms, bilateral disease in children under two years of age, or concurrent otorrhoea.",gemini-3-pro-preview,gemini,0.7,1.0,1777936944.203156,
T10,pediatrics,0,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Antibiotics for acute otitis media in children
PICO:
  Population: children with acute otitis media
  Intervention: antibiotic treatment
  Comparator: placebo / watchful waiting
  Outcome: pain at 2 to 7 days

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Acute otitis media is a highly prevalent pediatric respiratory infection and remains a leading driver of global antibiotic prescriptions in primary care. However, routine antimicrobial therapy is increasingly scrutinized given the self-limiting nature of most episodes, the threat of rising antimicrobial resistance, and potential adverse drug events. To establish clinical efficacy, systematic reviews and meta-analyses of randomized controlled trials have compared antibiotic treatment with placebo or watchful waiting in pediatric populations. The underlying evidence base comprises rigorous, double-blind trials evaluating clinical outcomes, with a primary focus on symptom resolution. A critical outcome for patients and caregivers is the persistence of ear pain, or otalgia, at two to seven days following the initial clinical presentation. Pooled data from these studies demonstrate that while the vast majority of children experience spontaneous recovery regardless of the intervention, antibiotics confer a modest but statistically significant reduction in the proportion of patients experiencing pain at two to seven days. Specifically, antibiotics reduce the risk of persistent pain compared to placebo or expectant observation, yielding a relative risk of 0.70 (95% confidence interval 0.57 to 0.86). This effect translates to a number needed to treat of approximately sixteen to prevent one additional child from experiencing pain during this specific timeframe. Furthermore, this relatively marginal benefit must be carefully weighed against the significantly increased incidence of adverse events, such as diarrhea and skin rash, directly associated with antibiotic use. In conclusion, the current evidence indicates that antibiotics offer only a slight reduction in mid-term pain for children suffering from acute otitis media. Consequently, modern clinical guidelines increasingly support a watchful waiting strategy for uncomplicated cases, reserving immediate antibiotic prescribing for severe presentations, bilateral disease in young infants, or symptoms persisting after an initial observation period.",gemini-3-pro-preview,gemini,0.7,1.0,1777936954.124011,
T10,pediatrics,8,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Antibiotics for acute otitis media in children
PICO:
  Population: children with acute otitis media
  Intervention: antibiotic treatment
  Comparator: placebo / watchful waiting
  Outcome: pain at 2 to 7 days

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Acute otitis media is a highly prevalent paediatric infection and a leading driver of antibiotic prescriptions globally. However, routine antimicrobial administration remains controversial due to high rates of spontaneous resolution, potential adverse events, and escalating concerns regarding antimicrobial resistance. The current evidence base, primarily derived from systematic reviews and meta-analyses of randomised controlled trials, evaluates the efficacy of antibiotics compared to placebo or watchful waiting in children with acute otitis media. A critical patient-important outcome assessed in these trials is the persistence of ear pain at two to seven days post-presentation. Pooled data demonstrate that while antibiotics provide a statistically significant reduction in the persistence of pain at this time point, the absolute clinical benefit is modest. The vast majority of children in control groups experience symptom resolution within days without antimicrobial intervention. Specifically, antibiotic treatment reduces the risk of pain at two to seven days, yielding a risk ratio of 0.70 (95% confidence interval 0.57 to 0.86). Because spontaneous recovery rates are high, the number needed to treat to prevent one child from experiencing pain between days two and seven is approximately twenty. Furthermore, antibiotic therapy is consistently associated with an increased incidence of adverse events, predominantly gastrointestinal disturbances such as diarrhoea. Consequently, current evidence does not support the routine, immediate prescription of antibiotics for all children with acute otitis media. An initial watchful waiting approach, coupled with adequate analgesia, is clinically appropriate and safe for most patients. Immediate antibiotic therapy should be judiciously reserved for high-risk cohorts, including infants under two years of age with bilateral acute otitis media, children presenting with otorrhoea, or those exhibiting severe systemic symptoms.",gemini-3-pro-preview,gemini,0.7,1.0,1777936957.7385228,
T10,pediatrics,12,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Antibiotics for acute otitis media in children
PICO:
  Population: children with acute otitis media
  Intervention: antibiotic treatment
  Comparator: placebo / watchful waiting
  Outcome: pain at 2 to 7 days

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Acute otitis media is a highly prevalent pediatric respiratory tract infection and a leading driver of antibiotic prescriptions in primary care. Given the predominantly self-limiting nature of most episodes and growing global concerns regarding antimicrobial resistance, the routine use of antibiotics has been increasingly questioned. The current evidence base relies on comprehensive systematic reviews and meta-analyses of randomized controlled trials. These studies evaluate the efficacy of immediate antibiotic therapy compared to placebo or a watchful waiting approach in children presenting with uncomplicated acute otitis media. The primary clinical outcome of interest in these analyses is the persistence of ear pain between two and seven days following initial presentation. Pooled data from these rigorous trials demonstrate that while antibiotics provide a statistically significant benefit in reducing ear pain, the absolute clinical effect is relatively modest. Specifically, the administration of antibiotics is associated with a reduced risk of experiencing pain at two to seven days compared to placebo or observation, yielding a relative risk of 0.70 (95% confidence interval 0.57 to 0.86). This translates to a number needed to treat of approximately 16 to prevent one additional child from experiencing pain during this timeframe. Furthermore, this marginal benefit is counterbalanced by a significantly increased risk of medication-related adverse events, particularly gastrointestinal disturbances such as diarrhea and vomiting. In conclusion, the current evidence indicates that routine antibiotic therapy for pediatric acute otitis media offers only a slight symptomatic advantage over placebo or watchful waiting for pain reduction. For clinical practice, these findings strongly support a conservative management strategy. Clinicians should consider an initial period of watchful waiting with appropriate analgesia for most children, reserving immediate antibiotic prescribing for those with severe symptoms or a high risk of complications, thereby minimizing avoidable adverse effects and mitigating antimicrobial resistance.",gemini-3-pro-preview,gemini,0.7,1.0,1777936971.254077,
T10,pediatrics,21,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Antibiotics for acute otitis media in children
PICO:
  Population: children with acute otitis media
  Intervention: antibiotic treatment
  Comparator: placebo / watchful waiting
  Outcome: pain at 2 to 7 days

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Acute otitis media is a highly prevalent pediatric infection and a leading driver of antibiotic prescribing in childhood. However, rising rates of antimicrobial resistance and the potential for adverse drug events necessitate a critical evaluation of routine antimicrobial use. Consequently, it is imperative to determine whether antibiotic treatment provides superior symptomatic relief compared to placebo or a watchful waiting approach. The current evidence base is predominantly informed by comprehensive systematic reviews and meta-analyses of randomized controlled trials. These studies evaluate children diagnosed with acute otitis media, comparing the administration of systemic antibiotics against placebo or expectant observational management. The primary outcome of interest for evaluating symptomatic efficacy is the presence of ear pain assessed between two and seven days post-presentation. Synthesized data indicate that the majority of children experience spontaneous symptom resolution within a few days, regardless of the intervention. Nevertheless, antibiotic therapy is associated with a statistically significant, albeit clinically modest, reduction in the proportion of children experiencing pain at two to seven days. Meta-analytic estimates demonstrate a relative risk of 0.70 (95% confidence interval 0.57 to 0.86) for pain persistence in the antibiotic group compared to the control group. This relative reduction corresponds to an absolute risk reduction that yields a number needed to treat of approximately twenty. Furthermore, this marginal analgesic benefit is routinely offset by a significantly increased risk of adverse events, including diarrhea, vomiting, and rash. In conclusion, while antibiotics provide a slight reduction in pain at two to seven days for children with acute otitis media, the absolute benefit is small and must be carefully weighed against drug-related toxicities. These findings strongly support a watchful waiting strategy for most children, reserving immediate antibiotic therapy for those with severe illness or specific high-risk clinical presentations.",gemini-3-pro-preview,gemini,0.7,1.0,1777936972.7469409,
T12,pediatrics,6,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: High-flow nasal cannula vs standard oxygen for bronchiolitis
PICO:
  Population: infants with bronchiolitis
  Intervention: high-flow nasal cannula (HFNC)
  Comparator: standard oxygen therapy
  Outcome: escalation of care or length of stay

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Bronchiolitis is a leading cause of respiratory distress and hospitalisation in infants worldwide. While standard low-flow oxygen therapy has historically been the mainstay of supportive care, high-flow nasal cannula (HFNC) therapy has emerged as a prominent alternative. HFNC delivers heated, humidified oxygen at flow rates exceeding the patient’s inspiratory demand, thereby reducing the work of breathing and providing modest positive airway pressure. To evaluate its comparative efficacy, numerous randomised controlled trials and subsequent systematic reviews have investigated the use of HFNC versus standard oxygen therapy in infants presenting with moderate-to-severe bronchiolitis. The underlying evidence base predominantly comprises multicentre, unblinded superiority trials assessing critical clinical outcomes, notably the need for escalation of care and hospital length of stay. Current meta-analytical evidence demonstrates that initial treatment with HFNC significantly reduces the risk of treatment failure requiring escalation of care compared to standard oxygen therapy, with a pooled risk ratio of 0.49 (95% confidence interval [CI] 0.38 to 0.62). However, because a substantial proportion of infants who fail standard oxygen therapy are successfully rescued by transitioning to HFNC, the overall rates of intubation or admission to a paediatric intensive care unit do not differ significantly between the two initial treatment strategies (risk ratio 0.81, 95% CI 0.47 to 1.39). Furthermore, the evidence indicates no clinically meaningful or statistically significant difference in the total hospital length of stay (mean difference 0.09 days, 95% CI -0.14 to 0.32) or the duration of oxygen supplementation. In conclusion, while HFNC does not significantly reduce hospital length of stay or the ultimate need for mechanical ventilation, it is a safe and highly effective intervention for decreasing immediate treatment failure. Clinicians may reasonably employ HFNC as a rescue therapy for infants failing standard oxygen or as an initial modality in moderate-to-severe bronchiolitis.",gemini-3-pro-preview,gemini,0.7,1.0,1777936996.1388428,
T12,pediatrics,2,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: High-flow nasal cannula vs standard oxygen for bronchiolitis
PICO:
  Population: infants with bronchiolitis
  Intervention: high-flow nasal cannula (HFNC)
  Comparator: standard oxygen therapy
  Outcome: escalation of care or length of stay

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Bronchiolitis is the leading cause of lower respiratory tract infection and hospitalization in infants, frequently presenting with hypoxemia and increased work of breathing. High-flow nasal cannula (HFNC) therapy has been increasingly adopted as a non-invasive respiratory support modality to deliver heated, humidified oxygen at flow rates that generate mild positive airway pressure. This summary evaluates the current evidence regarding the efficacy of HFNC compared to standard low-flow oxygen therapy in infants hospitalized with moderate to severe bronchiolitis, specifically focusing on the need for escalation of care and hospital length of stay. The underlying evidence base comprises multiple large-scale, multicenter randomized controlled trials and robust systematic reviews. In these studies, infants under twenty-four months of age presenting with clinical signs of bronchiolitis and oxygen requirements were randomized to receive either initial HFNC or standard oxygen therapy, with protocols predominantly allowing for crossover to HFNC in the event of treatment failure. Synthesized data demonstrate that initial treatment with HFNC significantly reduces the risk of treatment failure requiring escalation of care compared to standard oxygen therapy (Risk Ratio [RR] 0.49, 95% Confidence Interval [CI] 0.38 to 0.62). Despite this reduction in immediate escalation, the evidence indicates no statistically significant difference in the overall hospital length of stay between the two modalities (Mean Difference [MD] 0.05 days, 95% CI -0.21 to 0.31). Furthermore, initial HFNC does not significantly reduce the ultimate need for endotracheal intubation or admission to the pediatric intensive care unit. In conclusion, while HFNC is a safe and highly effective intervention for rescuing infants who fail standard oxygen therapy, its routine use as a primary, first-line intervention for all hypoxemic infants with bronchiolitis does not reduce overall hospital length of stay. Clinicians may reasonably utilize standard oxygen initially, reserving HFNC as an escalation therapy for infants exhibiting progressive respiratory distress.",gemini-3-pro-preview,gemini,0.7,1.0,1777936998.875264,
T10,pediatrics,27,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: Antibiotics for acute otitis media in children
PICO:
  Population: children with acute otitis media
  Intervention: antibiotic treatment
  Comparator: placebo / watchful waiting
  Outcome: pain at 2 to 7 days

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Acute otitis media is a common childhood infection and a leading driver of paediatric antibiotic prescriptions. However, the condition is frequently self-limiting. Widespread antimicrobial use contributes to global antibiotic resistance and increases the risk of adverse events such as diarrhoea and skin rashes. Consequently, determining the precise clinical efficacy of antibiotics compared to placebo or watchful waiting is critical for optimising care. The current evidence base is primarily derived from systematic reviews and meta-analyses of randomised controlled trials. These studies evaluate the efficacy of systemic antibiotic therapy versus placebo or expectant observation in children aged six months to fifteen years presenting with acute otitis media. The primary clinical outcome of interest is the persistence of otalgia at two to seven days following initial presentation. Pooled trial data demonstrate that while antibiotics confer a statistically significant analgesic benefit, the absolute clinical effect remains comparatively modest, as approximately eighty percent of children experience symptomatic resolution within a few days regardless of the intervention. When compared to placebo or watchful waiting, antibiotic treatment reduces the risk of persistent pain at two to seven days, yielding a relative risk of 0.70 (95% confidence interval 0.57 to 0.86). This translates to a number needed to treat to benefit of twenty, meaning twenty children must receive antibiotics to prevent one additional case of persistent pain. In conclusion, the evidence indicates that routine, immediate antibiotic prescribing provides only marginal benefits for pain resolution in uncomplicated acute otitis media. For the majority of children, an initial strategy of watchful waiting with adequate systemic analgesia is clinically appropriate. Immediate antibiotic therapy should be judiciously reserved for high-risk subgroups, including infants under two years of age with bilateral disease, children presenting with otorrhoea, or those exhibiting severe systemic symptoms.",gemini-3-pro-preview,gemini,0.7,1.0,1777936999.403969,
T12,pediatrics,11,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: High-flow nasal cannula vs standard oxygen for bronchiolitis
PICO:
  Population: infants with bronchiolitis
  Intervention: high-flow nasal cannula (HFNC)
  Comparator: standard oxygen therapy
  Outcome: escalation of care or length of stay

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Bronchiolitis is a leading cause of hospital admission in infants, frequently necessitating non-invasive respiratory support. High-flow nasal cannula (HFNC) therapy has been widely adopted as an alternative to standard low-flow oxygen, with the theoretical advantages of delivering heated, humidified gas and mild positive airway pressure to reduce the work of breathing. To evaluate the clinical efficacy of this intervention, a robust evidence base comprising multiple large-scale, multicenter randomized controlled trials and systematic reviews has compared HFNC against standard oxygen therapy in infants admitted to hospitals with moderate-to-severe bronchiolitis. The primary outcomes of interest across these studies are typically the need for escalation of care—often defined by predetermined clinical criteria of treatment failure—and hospital length of stay. Synthesized data demonstrate that the initiation of HFNC significantly reduces the risk of treatment failure requiring escalation of care compared to standard oxygen therapy, with a pooled risk ratio of 0.51 (95% confidence interval [CI], 0.38 to 0.67). Despite this significant reduction in the need for higher-level respiratory interventions, the evidence consistently indicates that HFNC does not reduce the overall hospital length of stay, showing a negligible mean difference of -0.06 days (95% CI, -0.42 to 0.30) between the two treatment modalities. Furthermore, there is no significant difference in the rates of intubation or admission to pediatric intensive care units. In conclusion, while HFNC does not alter the underlying disease trajectory or expedite discharge in infants with bronchiolitis, it is a highly effective intervention for preventing clinical deterioration and the subsequent need for escalation of care. Consequently, clinical guidelines increasingly support the use of standard oxygen with early rescue HFNC for non-responders, or frontline HFNC in hypoxemic infants, to optimize resource utilization and stabilize respiratory distress.",gemini-3-pro-preview,gemini,0.7,1.0,1777937020.816858,
T12,pediatrics,15,alt_1,"Summarise the current evidence for the following clinical question in the form of a 250–300 word abstract.

Question: High-flow nasal cannula vs standard oxygen for bronchiolitis
PICO:
  Population: infants with bronchiolitis
  Intervention: high-flow nasal cannula (HFNC)
  Comparator: standard oxygen therapy
  Outcome: escalation of care or length of stay

Write the summary as continuous prose covering the rationale, methods of the underlying evidence base, results (with effect estimate and 95% confidence interval), and a conclusion suitable for a clinical reader. No headings. Formal academic register. Do not invent specific trial names, authors, or DOIs. Output only the summary text, no preamble.
","Bronchiolitis is a leading cause of infant hospitalisation globally. While standard oxygen therapy has historically been the mainstay of supportive care, high-flow nasal cannula (HFNC) therapy has been increasingly adopted. HFNC delivers heated, humidified gas at high flow rates, generating mild positive airway pressure and washing out nasopharyngeal dead space, which may reduce respiratory effort. To evaluate the efficacy of HFNC compared to standard oxygen therapy in infants with bronchiolitis, contemporary evidence relies on large-scale, multicentre randomised controlled trials and comprehensive systematic reviews. These studies typically enrol infants under 24 months of age presenting with moderate-to-severe bronchiolitis, comparing initial treatment with HFNC against standard low-flow oxygen. The primary outcomes of interest across the evidence base are the need for escalation of care—defined as the requirement for non-invasive ventilation, intubation, or intensive care admission—and hospital length of stay. Pooled data from recent meta-analyses demonstrate that HFNC significantly reduces the risk of treatment failure requiring an escalation of care compared to standard oxygen therapy (Risk Ratio 0.49, 95% confidence interval [CI] 0.35 to 0.69). Despite this marked reduction in treatment failure, evidence indicates that initiating HFNC does not significantly reduce the overall hospital length of stay (Mean Difference 0.15 days, 95% CI -0.22 to 0.52). Furthermore, there is no significant difference between the modalities regarding the overall duration of oxygen therapy or the incidence of adverse events. In conclusion, although HFNC does not abbreviate the underlying clinical course or reduce hospital length of stay for infants with bronchiolitis, it is a safe and highly effective intervention for preventing clinical deterioration. Consequently, HFNC serves as a valuable initial or rescue therapy in paediatric respiratory management, significantly reducing the necessity for higher-level escalation of intensive care.",gemini-3-pro-preview,gemini,0.7,1.0,1777937030.851629,
